nozzle_r,p_launch,z_apoggee
2.1000000000000005,46.01,21.339993792482566
2.1000000000000005,47.01,22.50345059467022
2.1000000000000005,48.01,23.672916817437333
2.1000000000000005,49.01,24.806297693478655
2.1000000000000005,50.01,25.94923941729303
2.1000000000000005,51.01,27.05656002358873
2.1000000000000005,52.01,28.177429579966834
2.1000000000000005,53.01,29.263623752565763
2.1000000000000005,54.01,30.31423518769598
2.1000000000000005,55.01,31.383390926558565
2.1000000000000005,56.01,32.474884882911766
2.1000000000000005,57.01,33.5346162715863
2.1000000000000005,58.01,34.561966323996515
2.1000000000000005,59.01,35.55645678153468
2.1000000000000005,60.01,36.57980029590328
2.1000000000000005,61.01,37.57228665762759
2.1000000000000005,62.01,38.598428210979755
2.1000000000000005,63.01,39.595784695118525
2.1000000000000005,64.00999999999999,40.564065292842436
2.1000000000000005,65.00999999999999,41.50306957196048
2.1000000000000005,66.00999999999999,42.48271212600019
2.1000000000000005,67.00999999999999,43.36400533050426
2.1000000000000005,68.00999999999999,44.3607115630069
2.1000000000000005,69.00999999999999,45.258849962711416
2.1000000000000005,70.00999999999999,46.20462555341107
2.1000000000000005,71.00999999999999,47.04928281955475
2.1000000000000005,72.00999999999999,47.9438617349841
2.1000000000000005,73.00999999999999,48.89180809612618
2.1000000000000005,74.00999999999999,49.73743119582287
2.1000000000000005,75.00999999999999,50.63869693444726
2.1000000000000005,76.00999999999999,51.435450825546155
2.1000000000000005,77.00999999999999,52.29009194437763
2.1000000000000005,78.00999999999999,53.20589750620084
2.1000000000000005,79.00999999999999,54.016232077324105
2.1000000000000005,80.00999999999999,54.804006572995405
2.1000000000000005,81.00999999999999,55.656219270480975
2.1000000000000005,82.00999999999999,56.48805363404845
2.1000000000000005,83.00999999999999,57.29956478113267
2.1000000000000005,84.00999999999999,58.09083201703329
2.1000000000000005,85.00999999999999,58.86194882062039
2.1000000000000005,86.00999999999999,59.61303237009433
2.1000000000000005,87.00999999999999,60.436911379503556
2.1000000000000005,88.00999999999999,61.24284407123204
2.1000000000000005,89.00999999999999,61.93625216313775
2.1000000000000005,90.00999999999999,62.70557072774918
2.1000000000000005,91.00999999999999,63.45720370496752
2.1000000000000005,92.00999999999999,64.19125637418055
2.1000000000000005,93.00999999999999,65.00599434254326
2.1000000000000005,94.00999999999999,65.7060421354418
2.1000000000000005,95.00999999999999,66.38885380247368
2.1000000000000005,96.00999999999999,67.15521952339488
2.1000000000000005,97.00999999999999,67.80471889784918
2.1000000000000005,98.00999999999999,68.53963852418366
2.1000000000000005,99.00999999999999,69.25941895594373
2.1000000000000005,100.00999999999999,69.96415496568417
2.2000000000000006,0.01,0.0
2.2000000000000006,1.01,0.0
2.2000000000000006,2.01,0.0
2.2000000000000006,3.01,0.0
2.2000000000000006,4.01,0.0
2.2000000000000006,5.01,0.0
2.2000000000000006,6.01,0.0
2.2000000000000006,7.01,0.0
2.2000000000000006,8.01,0.0
2.2000000000000006,9.01,0.0
2.2000000000000006,10.01,0.0
2.2000000000000006,11.01,0.0
2.2000000000000006,12.01,0.0
2.2000000000000006,13.01,0.0
2.2000000000000006,14.01,0.0
2.2000000000000006,15.01,0.0
2.2000000000000006,16.009999999999998,0.0
2.2000000000000006,17.009999999999998,0.0
2.2000000000000006,18.009999999999998,0.0
2.2000000000000006,19.009999999999998,0.0
2.2000000000000006,20.009999999999998,0.0
2.2000000000000006,21.009999999999998,0.0
2.2000000000000006,22.009999999999998,0.0
2.2000000000000006,23.009999999999998,0.0
2.2000000000000006,24.009999999999998,0.0
2.2000000000000006,25.009999999999998,0.0
2.2000000000000006,26.009999999999998,0.0
2.2000000000000006,27.009999999999998,0.0
2.2000000000000006,28.009999999999998,0.0
2.2000000000000006,29.009999999999998,0.0
2.2000000000000006,30.009999999999998,0.0
2.2000000000000006,31.009999999999998,0.0
2.2000000000000006,32.01,7.211123569087237
2.2000000000000006,33.01,8.472426272051287
2.2000000000000006,34.01,9.740654616328372
2.2000000000000006,35.01,10.996150917755797
2.2000000000000006,36.01,12.239186444292129
2.2000000000000006,37.01,13.470622052806512
2.2000000000000006,38.01,14.691834700183227
2.2000000000000006,39.01,15.904631307736581
2.2000000000000006,40.01,17.11120433537362
2.2000000000000006,41.01,18.2765793751037
2.2000000000000006,42.01,19.476562854673972
2.2000000000000006,43.01,20.63735962870276
2.2000000000000006,44.01,21.79970513769563
2.2000000000000006,45.01,22.922061083429316
2.2000000000000006,46.01,24.049306700983017
2.2000000000000006,47.01,25.185136581017723
2.2000000000000006,48.01,26.283076228005935
2.2000000000000006,49.01,27.393762830675342
2.2000000000000006,50.01,28.46745238927144
2.2000000000000006,51.01,29.558441750232813
2.2000000000000006,52.01,30.613753669419452
2.2000000000000006,53.01,31.632573988150494
2.2000000000000006,54.01,32.67436700528243
2.2000000000000006,55.01,33.743252863766635
2.2000000000000006,56.01,34.71669573105784
2.2000000000000006,57.01,35.78407528380536
2.2000000000000006,58.01,36.755000470278326
2.2000000000000006,59.01,37.76025829032373
2.2000000000000006,60.01,38.734625630831346
2.2000000000000006,61.01,39.67781225221828
2.2000000000000006,62.01,40.66169902352763
2.2000000000000006,63.01,41.543302971921776
2.2000000000000006,64.00999999999999,42.54283634211743
2.2000000000000006,65.00999999999999,43.43976479849574
2.2000000000000006,66.00999999999999,44.384980318667516
2.2000000000000006,67.00999999999999,45.22472013225263
2.2000000000000006,68.00999999999999,46.19527780473406
2.2000000000000006,69.00999999999999,47.06023053919541
2.2000000000000006,70.00999999999999,47.898390744970264
2.2000000000000006,71.00999999999999,48.79353711749508
2.2000000000000006,72.00999999999999,49.664347252154606
2.2000000000000006,73.00999999999999,50.51082005435544
2.2000000000000006,74.00999999999999,51.33299436028118
2.2000000000000006,75.00999999999999,52.21944020240614
2.2000000000000006,76.00999999999999,52.994310998359545
2.2000000000000006,77.00999999999999,53.835851482471526
2.2000000000000006,78.00999999999999,54.6556002262929
2.2000000000000006,79.00999999999999,55.453620934184535
2.2000000000000006,80.00999999999999,56.32410715592713
2.2000000000000006,81.00999999999999,57.07994839811534
2.2000000000000006,82.00999999999999,57.81434735915006
2.2000000000000006,83.00999999999999,58.62462006771482
2.2000000000000006,84.00999999999999,59.415714556651274
2.2000000000000006,85.00999999999999,60.18770299722025
2.2000000000000006,86.00999999999999,60.940676608829264
2.2000000000000006,87.00999999999999,61.674739975823904
2.2000000000000006,88.00999999999999,62.390015623835474
2.2000000000000006,89.00999999999999,63.18983438462478
2.2000000000000006,90.00999999999999,63.86879829487513
2.2000000000000006,91.00999999999999,64.63444126516275
2.2000000000000006,92.00999999999999,65.3836363914707
2.2000000000000006,93.00999999999999,66.00946744097375
2.2000000000000006,94.00999999999999,66.72510260152552
2.2000000000000006,95.00999999999999,67.4245983569839
2.2000000000000006,96.00999999999999,68.10806242619178
2.2000000000000006,97.00999999999999,68.88612562969216
2.2000000000000006,98.00999999999999,69.53869792262809
2.2000000000000006,99.00999999999999,70.17559066202527
2.2000000000000006,100.00999999999999,70.90998879318809
2.3000000000000007,0.01,0.0
2.3000000000000007,1.01,0.0
2.3000000000000007,2.01,0.0
2.3000000000000007,3.01,0.0
2.3000000000000007,4.01,0.0
2.3000000000000007,5.01,0.0
2.3000000000000007,6.01,0.0
2.3000000000000007,7.01,0.0
2.3000000000000007,8.01,0.0
2.3000000000000007,9.01,0.0
2.3000000000000007,10.01,0.0
2.3000000000000007,11.01,0.0
2.3000000000000007,12.01,0.0
2.3000000000000007,13.01,0.0
2.3000000000000007,14.01,0.0
2.3000000000000007,15.01,0.0
2.3000000000000007,16.009999999999998,0.0
2.3000000000000007,17.009999999999998,0.0
2.3000000000000007,18.009999999999998,0.0
2.3000000000000007,19.009999999999998,0.0
2.3000000000000007,20.009999999999998,0.0
2.3000000000000007,21.009999999999998,0.0
2.3000000000000007,22.009999999999998,0.0
2.3000000000000007,23.009999999999998,0.0
2.3000000000000007,24.009999999999998,0.0
2.3000000000000007,25.009999999999998,0.0
2.3000000000000007,26.009999999999998,0.0
2.3000000000000007,27.009999999999998,0.0
2.3000000000000007,28.009999999999998,0.0
2.3000000000000007,29.009999999999998,6.174398574203136
2.3000000000000007,30.009999999999998,7.443569080702963
2.3000000000000007,31.009999999999998,8.69571491539963
2.3000000000000007,32.01,9.929316731873161
2.3000000000000007,33.01,11.170368361133212
2.3000000000000007,34.01,12.396757485992758
2.3000000000000007,35.01,13.60926688986519
2.3000000000000007,36.01,14.842359371470264
2.3000000000000007,37.01,16.03381722986043
2.3000000000000007,38.01,17.216911646179067
2.3000000000000007,39.01,18.39430514433776
2.3000000000000007,40.01,19.568973083673416
2.3000000000000007,41.01,20.700704932873116
2.3000000000000007,42.01,21.832413554964898
2.3000000000000007,43.01,22.967767575350017
2.3000000000000007,44.01,24.110612996697167
2.3000000000000007,45.01,25.213686246559906
2.3000000000000007,46.01,26.275397831644742
2.3000000000000007,47.01,27.404171439631106
2.3000000000000007,48.01,28.439550182482808
2.3000000000000007,49.01,29.492064774560305
2.3000000000000007,50.01,30.566069116430373
2.3000000000000007,51.01,31.603929683739718
2.3000000000000007,52.01,32.60486105669355
2.3000000000000007,53.01,33.63359607476067
2.3000000000000007,54.01,34.62751143277059
2.3000000000000007,55.01,35.65477409567533
2.3000000000000007,56.01,36.57918122804813
2.3000000000000007,57.01,37.611179569877756
2.3000000000000007,58.01,38.539562521421104
2.3000000000000007,59.01,39.509333932364825
2.3000000000000007,60.01,40.448330641760414
2.3000000000000007,61.01,41.35634389022981
2.3000000000000007,62.01,42.3126355459074
2.3000000000000007,63.01,43.24056073334312
2.3000000000000007,64.00999999999999,44.13996298765051
2.3000000000000007,65.00999999999999,45.01075682782507
2.3000000000000007,66.00999999999999,45.93801710332832
2.3000000000000007,67.00999999999999,46.75282418164726
2.3000000000000007,68.00999999999999,47.62675693283946
2.3000000000000007,69.00999999999999,48.47469238199015
2.3000000000000007,70.00999999999999,49.387061105680516
2.3000000000000007,71.00999999999999,50.18429771973082
2.3000000000000007,72.00999999999999,51.04860461658052
2.3000000000000007,73.00999999999999,51.88955694547191
2.3000000000000007,74.00999999999999,52.707180015470634
2.3000000000000007,75.00999999999999,53.501532429365085
2.3000000000000007,76.00999999999999,54.27270204028302
2.3000000000000007,77.00999999999999,55.11984849284214
2.3000000000000007,78.00999999999999,55.84606885160962
2.3000000000000007,79.00999999999999,56.650771561384815
2.3000000000000007,80.00999999999999,57.43496720818973
2.3000000000000007,81.00999999999999,58.198735488347126
2.3000000000000007,82.00999999999999,58.94217450958005
2.3000000000000007,83.00999999999999,59.6654012914798
2.3000000000000007,84.00999999999999,60.47542100083634
2.3000000000000007,85.00999999999999,61.15959786957518
2.3000000000000007,86.00999999999999,61.932929110752156
2.3000000000000007,87.00999999999999,62.68861162618687
2.3000000000000007,88.00999999999999,63.42672391268625
2.3000000000000007,89.00999999999999,64.14735958987958
2.3000000000000007,90.00999999999999,64.85062400738848
2.3000000000000007,91.00999999999999,65.53663274898192
2.3000000000000007,92.00999999999999,66.20551329370005
2.3000000000000007,93.00999999999999,66.85740109015426
2.3000000000000007,94.00999999999999,67.60941956574088
2.3000000000000007,95.00999999999999,68.22858771148493
2.3000000000000007,96.00999999999999,68.95001692884495
2.3000000000000007,97.00999999999999,69.65680198875295
2.3000000000000007,98.00999999999999,70.22823489863586
2.3000000000000007,99.00999999999999,70.90504781947934
2.3000000000000007,100.00999999999999,71.56751419336632
2.400000000000001,0.01,0.0
2.400000000000001,1.01,0.0
2.400000000000001,2.01,0.0
2.400000000000001,3.01,0.0
2.400000000000001,4.01,0.0
2.400000000000001,5.01,0.0
2.400000000000001,6.01,0.0
2.400000000000001,7.01,0.0
2.400000000000001,8.01,0.0
2.400000000000001,9.01,0.0
2.400000000000001,10.01,0.0
2.400000000000001,11.01,0.0
2.400000000000001,12.01,0.0
2.400000000000001,13.01,0.0
2.400000000000001,14.01,0.0
2.400000000000001,15.01,0.0
2.400000000000001,16.009999999999998,0.0
2.400000000000001,17.009999999999998,0.0
2.400000000000001,18.009999999999998,0.0
2.400000000000001,19.009999999999998,0.0
2.400000000000001,20.009999999999998,0.0
2.400000000000001,21.009999999999998,0.0
2.400000000000001,22.009999999999998,0.0
2.400000000000001,23.009999999999998,0.0
2.400000000000001,24.009999999999998,0.0
2.400000000000001,25.009999999999998,0.0
2.400000000000001,26.009999999999998,0.0
2.400000000000001,27.009999999999998,6.075946768910685
2.400000000000001,28.009999999999998,7.327722626188809
2.400000000000001,29.009999999999998,8.580162396993657
2.400000000000001,30.009999999999998,9.813157707823043
2.400000000000001,31.009999999999998,11.025574603253176
2.400000000000001,32.01,12.246753706109605
2.400000000000001,33.01,13.452306761614729
2.400000000000001,34.01,14.677597574502151
2.400000000000001,35.01,15.858367620310498
2.400000000000001,36.01,17.028818198161986
2.400000000000001,37.01,18.191678276700586
2.400000000000001,38.01,19.35004225671343
2.400000000000001,39.01,20.50731087499135
2.400000000000001,40.01,21.619807363444814
2.400000000000001,41.01,22.734507689606275
2.400000000000001,42.01,23.85549554874512
2.400000000000001,43.01,24.933498618820053
2.400000000000001,44.01,26.022308976715518
2.400000000000001,45.01,27.068944887489423
2.400000000000001,46.01,28.131463687152536
2.400000000000001,47.01,29.21451092200086
2.400000000000001,48.01,30.25951286056669
2.400000000000001,49.01,31.26548784561087
2.400000000000001,50.01,32.298578687430314
2.400000000000001,51.01,33.29477550594822
2.400000000000001,52.01,34.25346123619108
2.400000000000001,53.01,35.24634857281109
2.400000000000001,54.01,36.20422744761922
2.400000000000001,55.01,37.20234005686104
2.400000000000001,56.01,38.168045363413285
2.400000000000001,57.01,39.10097786233644
2.400000000000001,58.01,40.00088852665338
2.400000000000001,59.01,40.94981772006771
2.400000000000001,60.01,41.8685287357462
2.400000000000001,61.01,42.756845732178846
2.400000000000001,62.01,43.70161745859882
2.400000000000001,63.01,44.530317980560675
2.400000000000001,64.00999999999999,45.418338930065566
2.400000000000001,65.00999999999999,46.27864867765934
2.400000000000001,66.00999999999999,47.11122354550049
2.400000000000001,67.00999999999999,48.01031912594811
2.400000000000001,68.00999999999999,48.884542889781976
2.400000000000001,69.00999999999999,49.63671941480822
2.400000000000001,70.00999999999999,50.5582206027816
2.400000000000001,71.00999999999999,51.35771120758491
2.400000000000001,72.00999999999999,52.132392839542376
2.400000000000001,73.00999999999999,52.98485214510591
2.400000000000001,74.00999999999999,53.71143245429715
2.400000000000001,75.00999999999999,54.51852269195022
2.400000000000001,76.00999999999999,55.30369640890569
2.400000000000001,77.00999999999999,56.06703001947033
2.400000000000001,78.00999999999999,56.80862208518703
2.400000000000001,79.00999999999999,57.6385765346801
2.400000000000001,80.00999999999999,58.33816032022707
2.400000000000001,81.00999999999999,59.12873010284662
2.400000000000001,82.00999999999999,59.90035571551336
2.400000000000001,83.00999999999999,60.53832785389681
2.400000000000001,84.00999999999999,61.27112947476828
2.400000000000001,85.00999999999999,61.98528074102998
2.400000000000001,86.00999999999999,62.79901423493702
2.400000000000001,87.00999999999999,63.47725481935477
2.400000000000001,88.00999999999999,64.13718788245713
2.400000000000001,89.00999999999999,64.90032658342818
2.400000000000001,90.00999999999999,65.52503315273556
2.400000000000001,91.00999999999999,66.25530227978693
2.400000000000001,92.00999999999999,66.96984983430639
2.400000000000001,93.00999999999999,67.54315057742994
2.400000000000001,94.00999999999999,68.22546940246079
2.400000000000001,95.00999999999999,68.89237550809024
2.400000000000001,96.00999999999999,69.54397540164719
2.400000000000001,97.00999999999999,70.1803852602108
2.400000000000001,98.00999999999999,70.9322163735809
2.400000000000001,99.00999999999999,71.53949718540193
2.400000000000001,100.00999999999999,72.13194111707995
2.500000000000001,0.01,0.0
2.500000000000001,1.01,0.0
2.500000000000001,2.01,0.0
2.500000000000001,3.01,0.0
2.500000000000001,4.01,0.0
2.500000000000001,5.01,0.0
2.500000000000001,6.01,0.0
2.500000000000001,7.01,0.0
2.500000000000001,8.01,0.0
2.500000000000001,9.01,0.0
2.500000000000001,10.01,0.0
2.500000000000001,11.01,0.0
2.500000000000001,12.01,0.0
2.500000000000001,13.01,0.0
2.500000000000001,14.01,0.0
2.500000000000001,15.01,0.0
2.500000000000001,16.009999999999998,0.0
2.500000000000001,17.009999999999998,0.0
2.500000000000001,18.009999999999998,0.0
2.500000000000001,19.009999999999998,0.0
2.500000000000001,20.009999999999998,0.0
2.500000000000001,21.009999999999998,0.0
2.500000000000001,22.009999999999998,0.0
2.500000000000001,23.009999999999998,0.0
2.500000000000001,24.009999999999998,0.0
2.500000000000001,25.009999999999998,5.697104882518957
2.500000000000001,26.009999999999998,6.94177035896449
2.500000000000001,27.009999999999998,8.183367000896512
2.500000000000001,28.009999999999998,9.401191186207223
2.500000000000001,29.009999999999998,10.620667060236133
2.500000000000001,30.009999999999998,11.848344786302516
2.500000000000001,31.009999999999998,13.027101577946366
2.500000000000001,32.01,14.219932915911926
2.500000000000001,33.01,15.398593900415824
2.500000000000001,34.01,16.56526525422404
2.500000000000001,35.01,17.722635182577182
2.500000000000001,36.01,18.873826733589635
2.500000000000001,37.01,20.022327783988562
2.500000000000001,38.01,21.123202790833624
2.500000000000001,39.01,22.27567550981468
2.500000000000001,40.01,23.331146500282205
2.500000000000001,41.01,24.44699463109568
2.500000000000001,42.01,25.519340901246586
2.500000000000001,43.01,26.60614513836408
2.500000000000001,44.01,27.650472278760972
2.500000000000001,45.01,28.65104267326115
2.500000000000001,46.01,29.738390908401378
2.500000000000001,47.01,30.720064903951922
2.500000000000001,48.01,31.728854176794794
2.500000000000001,49.01,32.769881331242466
2.500000000000001,50.01,33.700798771402276
2.500000000000001,51.01,34.666501032234095
2.500000000000001,52.01,35.67207786705659
2.500000000000001,53.01,36.64337242586383
2.500000000000001,54.01,37.57991888587952
2.500000000000001,55.01,38.48139287803956
2.500000000000001,56.01,39.43212661177168
2.500000000000001,57.01,40.35076646964317
2.500000000000001,58.01,41.237086386205355
2.500000000000001,59.01,42.18067266076811
2.500000000000001,60.01,43.00355934320314
2.500000000000001,61.01,43.886781731836074
2.500000000000001,62.01,44.83517214303413
2.500000000000001,63.01,45.660896846552866
2.500000000000001,64.00999999999999,46.55487908719811
2.500000000000001,65.00999999999999,47.32294432148272
2.500000000000001,66.00999999999999,48.162325291885345
2.500000000000001,67.00999999999999,48.975206342638245
2.500000000000001,68.00999999999999,49.86544250671186
2.500000000000001,69.00999999999999,50.62684141576746
2.500000000000001,70.00999999999999,51.46861828225347
2.500000000000001,71.00999999999999,52.28695251763189
2.500000000000001,72.00999999999999,53.081870842602896
2.500000000000001,73.00999999999999,53.853431993806296
2.500000000000001,74.00999999999999,54.60172684360716
2.500000000000001,75.00999999999999,55.32687546263842
2.500000000000001,76.00999999999999,56.14395192847399
2.500000000000001,77.00999999999999,56.94075255361046
2.500000000000001,78.00999999999999,57.59961203047545
2.500000000000001,79.00999999999999,58.35468609690512
2.500000000000001,80.00999999999999,59.08971701235772
2.500000000000001,81.00999999999999,59.80480625258723
2.500000000000001,82.00999999999999,60.6227587553562
2.500000000000001,83.00999999999999,61.29947243613272
2.500000000000001,84.00999999999999,61.95660776344742
2.500000000000001,85.00999999999999,62.720551445716325
2.500000000000001,86.00999999999999,63.340038201805214
2.500000000000001,87.00999999999999,64.06889987714501
2.500000000000001,88.00999999999999,64.78099321045497
2.500000000000001,89.00999999999999,65.4764073356072
2.500000000000001,90.00999999999999,66.1552421510576
2.500000000000001,91.00999999999999,66.8176072776052
2.500000000000001,92.00999999999999,67.46362131976157
2.500000000000001,93.00999999999999,68.09341321638614
2.500000000000001,94.00999999999999,68.70711855236664
2.500000000000001,95.00999999999999,69.44223753451004
2.500000000000001,96.00999999999999,70.02511272492612
2.500000000000001,97.00999999999999,70.73177112117885
2.500000000000001,98.00999999999999,71.28429907252199
2.500000000000001,99.00999999999999,71.96286929447749
2.500000000000001,100.00999999999999,72.62809854251871
2.600000000000001,0.01,0.0
2.600000000000001,1.01,0.0
2.600000000000001,2.01,0.0
2.600000000000001,3.01,0.0
2.600000000000001,4.01,0.0
2.600000000000001,5.01,0.0
2.600000000000001,6.01,0.0
2.600000000000001,7.01,0.0
2.600000000000001,8.01,0.0
2.600000000000001,9.01,0.0
2.600000000000001,10.01,0.0
2.600000000000001,11.01,0.0
2.600000000000001,12.01,0.0
2.600000000000001,13.01,0.0
2.600000000000001,14.01,0.0
2.600000000000001,15.01,0.0
2.600000000000001,16.009999999999998,0.0
2.600000000000001,17.009999999999998,0.0
2.600000000000001,18.009999999999998,0.0
2.600000000000001,19.009999999999998,0.0
2.600000000000001,20.009999999999998,0.0
2.600000000000001,21.009999999999998,0.0
2.600000000000001,22.009999999999998,0.0
2.600000000000001,23.009999999999998,5.072952092203106
2.600000000000001,24.009999999999998,6.3193082850034035
2.600000000000001,25.009999999999998,7.538692138580955
2.600000000000001,26.009999999999998,8.77490520563073
2.600000000000001,27.009999999999998,9.986623136179295
2.600000000000001,28.009999999999998,11.201553729721018
2.600000000000001,29.009999999999998,12.394698711538517
2.600000000000001,30.009999999999998,13.566405487700653
2.600000000000001,31.009999999999998,14.755128017418663
2.600000000000001,32.01,15.93063715553246
2.600000000000001,33.01,17.05310625473836
2.600000000000001,34.01,18.207697068637803
2.600000000000001,35.01,19.35810743650146
2.600000000000001,36.01,20.458454768340484
2.600000000000001,37.01,21.557791326374748
2.600000000000001,38.01,22.660579116773707
2.600000000000001,39.01,23.771518641609514
2.600000000000001,40.01,24.836286496388578
2.600000000000001,41.01,25.91444315527807
2.600000000000001,42.01,26.947405944751022
2.600000000000001,43.01,27.99965374829005
2.600000000000001,44.01,29.008383801058585
2.600000000000001,45.01,30.042741489772478
2.600000000000001,46.01,31.0357425258569
2.600000000000001,47.01,31.986539180387844
2.600000000000001,48.01,32.97088293783811
2.600000000000001,49.01,33.994281287557726
2.600000000000001,50.01,34.981646218436694
2.600000000000001,51.01,35.93234969466763
2.600000000000001,52.01,36.84593819105219
2.600000000000001,53.01,37.808549998438465
2.600000000000001,54.01,38.73717816754364
2.600000000000001,55.01,39.631507672505165
2.600000000000001,56.01,40.49134700719091
2.600000000000001,57.01,41.41038797801102
2.600000000000001,58.01,42.298219132669715
2.600000000000001,59.01,43.15469122251064
2.600000000000001,60.01,44.078910213788525
2.600000000000001,61.01,44.87410299220555
2.600000000000001,62.01,45.74035086462215
2.600000000000001,63.01,46.57840071415262
2.600000000000001,64.00999999999999,47.38823979445634
2.600000000000001,65.00999999999999,48.27739062835265
2.600000000000001,66.00999999999999,49.03242141292303
2.600000000000001,67.00999999999999,49.8700225417453
2.600000000000001,68.00999999999999,50.68269308195572
2.600000000000001,69.00999999999999,51.47045618751881
2.600000000000001,70.00999999999999,52.23337743562545
2.600000000000001,71.00999999999999,53.08838648832693
2.600000000000001,72.00999999999999,53.803295491251404
2.600000000000001,73.00999999999999,54.61343626203279
2.600000000000001,74.00999999999999,55.28075037778203
2.600000000000001,75.00999999999999,56.04631976626034
2.600000000000001,76.00999999999999,56.79048419201374
2.600000000000001,77.00999999999999,57.51333955712891
2.600000000000001,78.00999999999999,58.341764805730044
2.600000000000001,79.00999999999999,59.02362217602721
2.600000000000001,80.00999999999999,59.68453301925125
2.600000000000001,81.00999999999999,60.45533163978072
2.600000000000001,82.00999999999999,61.208056730468634
2.600000000000001,83.00999999999999,61.80932890629806
2.600000000000001,84.00999999999999,62.524785465566154
2.600000000000001,85.00999999999999,63.222442938891994
2.600000000000001,86.00999999999999,63.90240758640949
2.600000000000001,87.00999999999999,64.56479443190665
2.600000000000001,88.00999999999999,65.20973227397182
2.600000000000001,89.00999999999999,65.97808801050057
2.600000000000001,90.00999999999999,66.58961387832436
2.600000000000001,91.00999999999999,67.32725711346887
2.600000000000001,92.00999999999999,67.90583315147401
2.600000000000001,93.00999999999999,68.6131005481589
2.600000000000001,94.00999999999999,69.15925997687141
2.600000000000001,95.00999999999999,69.83655882675548
2.600000000000001,96.00999999999999,70.49963788895305
2.600000000000001,97.00999999999999,71.14858316214668
2.600000000000001,98.00999999999999,71.7834898453948
2.600000000000001,99.00999999999999,72.25235452960284
2.600000000000001,100.00999999999999,73.01158347397265
2.700000000000001,0.01,0.0
2.700000000000001,1.01,0.0
2.700000000000001,2.01,0.0
2.700000000000001,3.01,0.0
2.700000000000001,4.01,0.0
2.700000000000001,5.01,0.0
2.700000000000001,6.01,0.0
2.700000000000001,7.01,0.0
2.700000000000001,8.01,0.0
2.700000000000001,9.01,0.0
2.700000000000001,10.01,0.0
2.700000000000001,11.01,0.0
2.700000000000001,12.01,0.0
2.700000000000001,13.01,0.0
2.700000000000001,14.01,0.0
2.700000000000001,15.01,0.0
2.700000000000001,16.009999999999998,0.0
2.700000000000001,17.009999999999998,0.0
2.700000000000001,18.009999999999998,0.0
2.700000000000001,19.009999999999998,0.0
2.700000000000001,20.009999999999998,0.0
2.700000000000001,21.009999999999998,4.269882840984547
2.700000000000001,22.009999999999998,5.495251474348656
2.700000000000001,23.009999999999998,6.72513210218684
2.700000000000001,24.009999999999998,7.945764645667552
2.700000000000001,25.009999999999998,9.160399744105192
2.700000000000001,26.009999999999998,10.37404155997042
2.700000000000001,27.009999999999998,11.56167795092568
2.700000000000001,28.009999999999998,12.756968790635337
2.700000000000001,29.009999999999998,13.931683387491548
2.700000000000001,30.009999999999998,15.087224465198922
2.700000000000001,31.009999999999998,16.225790224584806
2.700000000000001,32.01,17.395189073515656
2.700000000000001,33.01,18.511504326608648
2.700000000000001,34.01,19.620938993800767
2.700000000000001,35.01,20.72773442250906
2.700000000000001,36.01,21.836465370188126
2.700000000000001,37.01,22.894122667746423
2.700000000000001,38.01,23.958607044761983
2.700000000000001,39.01,25.035182411162317
2.700000000000001,40.01,26.064112896256745
2.700000000000001,41.01,27.111254013796636
2.700000000000001,42.01,28.182297974327398
2.700000000000001,43.01,29.138386426990444
2.700000000000001,44.01,30.19509590793812
2.700000000000001,45.01,31.13468997643867
2.700000000000001,46.01,32.186633441747006
2.700000000000001,47.01,33.11968870107117
2.700000000000001,48.01,34.093471624698864
2.700000000000001,49.01,35.02829148969356
2.700000000000001,50.01,36.01130328482176
2.700000000000001,51.01,36.86883575445077
2.700000000000001,52.01,37.86966414087496
2.700000000000001,53.01,38.74425700255654
2.700000000000001,54.01,39.677931291048885
2.700000000000001,55.01,40.57858707658998
2.700000000000001,56.01,41.44599735480708
2.700000000000001,57.01,42.280037904876885
2.700000000000001,58.01,43.1840697334684
2.700000000000001,59.01,44.05827901598332
2.700000000000001,60.01,44.90253746682652
2.700000000000001,61.01,45.71679793786138
2.700000000000001,62.01,46.50108179466117
2.700000000000001,63.01,47.367828539619005
2.700000000000001,64.00999999999999,48.208108904193985
2.700000000000001,65.00999999999999,49.021886149053586
2.700000000000001,66.00999999999999,49.809174938007146
2.700000000000001,67.00999999999999,50.57003707895806
2.700000000000001,68.00999999999999,51.42550301072284
2.700000000000001,69.00999999999999,52.135300954708796
2.700000000000001,70.00999999999999,52.94308974551781
2.700000000000001,71.00999999999999,53.727959075515614
2.700000000000001,72.00999999999999,54.489954106630655
2.700000000000001,73.00999999999999,55.229153737980226
2.700000000000001,74.00999999999999,55.94566414601977
2.700000000000001,75.00999999999999,56.639617815315056
2.700000000000001,76.00999999999999,57.444449655946315
2.700000000000001,77.00999999999999,58.09504750730944
2.700000000000001,78.00999999999999,58.85967708060917
2.700000000000001,79.00999999999999,59.60511035272881
2.700000000000001,80.00999999999999,60.19231940533365
2.700000000000001,81.00999999999999,60.89817226694511
2.700000000000001,82.00999999999999,61.58513805339469
2.700000000000001,83.00999999999999,62.396520623611345
2.700000000000001,84.00999999999999,63.04734724090454
2.700000000000001,85.00999999999999,63.679636053219255
2.700000000000001,86.00999999999999,64.29354649955337
2.700000000000001,87.00999999999999,65.03756552360407
